depute_nom,groupe_abrev,scrutin_num,scrutin_date,vote_position,vote_dissident,scrutin_groupe,scrutin_fulldesc,scrutin_dossierLibelle,scrutin_typeLibelle,scrutin_typedetail
M. Dino Cinieri,LR,1368,09/11/2018,absent,False,,Scrutin n° 1368 du 09/11/2018 : l'amendement n° 1355 de M. Dharréville à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Travail et emploi (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
Mme Valéria Faure-Muntian,LAREM,1368,09/11/2018,absent,False,,Scrutin n° 1368 du 09/11/2018 : l'amendement n° 1355 de M. Dharréville à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Travail et emploi (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
M. Jean-Michel Mis,LAREM,1365,08/11/2018,absent,False,,Scrutin n° 1365 du 08/11/2018 : l'amendement n° 1219 de Mme Taurine après l'article 81 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
M. Julien Borowczyk,LAREM,1365,08/11/2018,absent,False,,Scrutin n° 1365 du 08/11/2018 : l'amendement n° 1219 de Mme Taurine après l'article 81 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
M. Régis Juanico,SOC,1365,08/11/2018,absent,False,,Scrutin n° 1365 du 08/11/2018 : l'amendement n° 1219 de Mme Taurine après l'article 81 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
Mme Nathalie Sarles,LAREM,1365,08/11/2018,absent,False,,Scrutin n° 1365 du 08/11/2018 : l'amendement n° 1219 de Mme Taurine après l'article 81 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
M. Dino Cinieri,LR,1365,08/11/2018,absent,False,,Scrutin n° 1365 du 08/11/2018 : l'amendement n° 1219 de Mme Taurine après l'article 81 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
Mme Valéria Faure-Muntian,LAREM,1365,08/11/2018,absent,False,,Scrutin n° 1365 du 08/11/2018 : l'amendement n° 1219 de Mme Taurine après l'article 81 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
M. Jean-Michel Mis,LAREM,1379,09/11/2018,absent,False,,Scrutin n° 1379 du 09/11/2018 : l'amendement n° 1490 de M. Bazin à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
M. Julien Borowczyk,LAREM,1379,09/11/2018,absent,False,,Scrutin n° 1379 du 09/11/2018 : l'amendement n° 1490 de M. Bazin à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
M. Régis Juanico,SOC,1379,09/11/2018,absent,False,,Scrutin n° 1379 du 09/11/2018 : l'amendement n° 1490 de M. Bazin à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
Mme Nathalie Sarles,LAREM,1379,09/11/2018,absent,False,,Scrutin n° 1379 du 09/11/2018 : l'amendement n° 1490 de M. Bazin à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
M. Dino Cinieri,LR,1379,09/11/2018,absent,False,,Scrutin n° 1379 du 09/11/2018 : l'amendement n° 1490 de M. Bazin à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
Mme Valéria Faure-Muntian,LAREM,1379,09/11/2018,absent,False,,Scrutin n° 1379 du 09/11/2018 : l'amendement n° 1490 de M. Bazin à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
M. Dino Cinieri,LR,1388,12/11/2018,pour,False,,Scrutin n° 1388 du 12/11/2018 : l'amendement n° 305 de M. Charles de Courson après l'article 8 du projet de loi de finances rectificative pour 2018 (première lecture).,Budget : loi de finances rectificative 2018,Scrutins publics ordinaires,amendement
M. Jean-Michel Mis,LAREM,1388,12/11/2018,absent,False,,Scrutin n° 1388 du 12/11/2018 : l'amendement n° 305 de M. Charles de Courson après l'article 8 du projet de loi de finances rectificative pour 2018 (première lecture).,Budget : loi de finances rectificative 2018,Scrutins publics ordinaires,amendement
M. Julien Borowczyk,LAREM,1388,12/11/2018,absent,False,,Scrutin n° 1388 du 12/11/2018 : l'amendement n° 305 de M. Charles de Courson après l'article 8 du projet de loi de finances rectificative pour 2018 (première lecture).,Budget : loi de finances rectificative 2018,Scrutins publics ordinaires,amendement
M. Régis Juanico,SOC,1388,12/11/2018,absent,False,,Scrutin n° 1388 du 12/11/2018 : l'amendement n° 305 de M. Charles de Courson après l'article 8 du projet de loi de finances rectificative pour 2018 (première lecture).,Budget : loi de finances rectificative 2018,Scrutins publics ordinaires,amendement
Mme Nathalie Sarles,LAREM,1388,12/11/2018,absent,False,,Scrutin n° 1388 du 12/11/2018 : l'amendement n° 305 de M. Charles de Courson après l'article 8 du projet de loi de finances rectificative pour 2018 (première lecture).,Budget : loi de finances rectificative 2018,Scrutins publics ordinaires,amendement
Mme Valéria Faure-Muntian,LAREM,1388,12/11/2018,absent,False,,Scrutin n° 1388 du 12/11/2018 : l'amendement n° 305 de M. Charles de Courson après l'article 8 du projet de loi de finances rectificative pour 2018 (première lecture).,Budget : loi de finances rectificative 2018,Scrutins publics ordinaires,amendement
M. Jean-Michel Mis,LAREM,1377,09/11/2018,absent,False,,Scrutin n° 1377 du 09/11/2018 : l'amendement n° 831 de M. Jean-Louis Bricout et l'amendement identique suivant à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
M. Julien Borowczyk,LAREM,1377,09/11/2018,absent,False,,Scrutin n° 1377 du 09/11/2018 : l'amendement n° 831 de M. Jean-Louis Bricout et l'amendement identique suivant à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
M. Régis Juanico,SOC,1377,09/11/2018,absent,False,,Scrutin n° 1377 du 09/11/2018 : l'amendement n° 831 de M. Jean-Louis Bricout et l'amendement identique suivant à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
Mme Nathalie Sarles,LAREM,1377,09/11/2018,absent,False,,Scrutin n° 1377 du 09/11/2018 : l'amendement n° 831 de M. Jean-Louis Bricout et l'amendement identique suivant à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
M. Dino Cinieri,LR,1377,09/11/2018,absent,False,,Scrutin n° 1377 du 09/11/2018 : l'amendement n° 831 de M. Jean-Louis Bricout et l'amendement identique suivant à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
Mme Valéria Faure-Muntian,LAREM,1377,09/11/2018,absent,False,,Scrutin n° 1377 du 09/11/2018 : l'amendement n° 831 de M. Jean-Louis Bricout et l'amendement identique suivant à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
M. Jean-Michel Mis,LAREM,1378,09/11/2018,absent,False,,Scrutin n° 1378 du 09/11/2018 : l'amendement n° 1491 de M. Bazin à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
M. Julien Borowczyk,LAREM,1378,09/11/2018,absent,False,,Scrutin n° 1378 du 09/11/2018 : l'amendement n° 1491 de M. Bazin à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
M. Régis Juanico,SOC,1378,09/11/2018,absent,False,,Scrutin n° 1378 du 09/11/2018 : l'amendement n° 1491 de M. Bazin à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
Mme Nathalie Sarles,LAREM,1378,09/11/2018,absent,False,,Scrutin n° 1378 du 09/11/2018 : l'amendement n° 1491 de M. Bazin à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
M. Dino Cinieri,LR,1378,09/11/2018,absent,False,,Scrutin n° 1378 du 09/11/2018 : l'amendement n° 1491 de M. Bazin à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
Mme Valéria Faure-Muntian,LAREM,1378,09/11/2018,absent,False,,Scrutin n° 1378 du 09/11/2018 : l'amendement n° 1491 de M. Bazin à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).,Budget : loi de finances 2019,Scrutins publics ordinaires,amendement
M. Dino Cinieri,LR,1384,12/11/2018,pour,False,,Scrutin n° 1384 du 12/11/2018 : l'amendement n° 132 de Mme Rabault à l'article 5 et État B du projet de loi de finances rectificative pour 2018 (première lecture).,Budget : loi de finances rectificative 2018,Scrutins publics ordinaires,amendement
M. Jean-Michel Mis,LAREM,1384,12/11/2018,absent,False,,Scrutin n° 1384 du 12/11/2018 : l'amendement n° 132 de Mme Rabault à l'article 5 et État B du projet de loi de finances rectificative pour 2018 (première lecture).,Budget : loi de finances rectificative 2018,Scrutins publics ordinaires,amendement
M. Julien Borowczyk,LAREM,1384,12/11/2018,absent,False,,Scrutin n° 1384 du 12/11/2018 : l'amendement n° 132 de Mme Rabault à l'article 5 et État B du projet de loi de finances rectificative pour 2018 (première lecture).,Budget : loi de finances rectificative 2018,Scrutins publics ordinaires,amendement
M. Régis Juanico,SOC,1384,12/11/2018,absent,False,,Scrutin n° 1384 du 12/11/2018 : l'amendement n° 132 de Mme Rabault à l'article 5 et État B du projet de loi de finances rectificative pour 2018 (première lecture).,Budget : loi de finances rectificative 2018,Scrutins publics ordinaires,amendement
Mme Nathalie Sarles,LAREM,1384,12/11/2018,absent,False,,Scrutin n° 1384 du 12/11/2018 : l'amendement n° 132 de Mme Rabault à l'article 5 et État B du projet de loi de finances rectificative pour 2018 (première lecture).,Budget : loi de finances rectificative 2018,Scrutins publics ordinaires,amendement
Mme Valéria Faure-Muntian,LAREM,1384,12/11/2018,absent,False,,Scrutin n° 1384 du 12/11/2018 : l'amendement n° 132 de Mme Rabault à l'article 5 et État B du projet de loi de finances rectificative pour 2018 (première lecture).,Budget : loi de finances rectificative 2018,Scrutins publics ordinaires,amendement
M. Dino Cinieri,LR,1385,12/11/2018,pour,False,,Scrutin n° 1385 du 12/11/2018 : l'amendement n° 1 de M. Le Fur et les amendements identiques suivants après l'article 8 du projet de loi de finances rectificative pour 2018 (première lecture).,Budget : loi de finances rectificative 2018,Scrutins publics ordinaires,amendement
M. Jean-Michel Mis,LAREM,1385,12/11/2018,absent,False,,Scrutin n° 1385 du 12/11/2018 : l'amendement n° 1 de M. Le Fur et les amendements identiques suivants après l'article 8 du projet de loi de finances rectificative pour 2018 (première lecture).,Budget : loi de finances rectificative 2018,Scrutins publics ordinaires,amendement
M. Julien Borowczyk,LAREM,1385,12/11/2018,absent,False,,Scrutin n° 1385 du 12/11/2018 : l'amendement n° 1 de M. Le Fur et les amendements identiques suivants après l'article 8 du projet de loi de finances rectificative pour 2018 (première lecture).,Budget : loi de finances rectificative 2018,Scrutins publics ordinaires,amendement
M. Régis Juanico,SOC,1385,12/11/2018,absent,False,,Scrutin n° 1385 du 12/11/2018 : l'amendement n° 1 de M. Le Fur et les amendements identiques suivants après l'article 8 du projet de loi de finances rectificative pour 2018 (première lecture).,Budget : loi de finances rectificative 2018,Scrutins publics ordinaires,amendement
Mme Nathalie Sarles,LAREM,1385,12/11/2018,absent,False,,Scrutin n° 1385 du 12/11/2018 : l'amendement n° 1 de M. Le Fur et les amendements identiques suivants après l'article 8 du projet de loi de finances rectificative pour 2018 (première lecture).,Budget : loi de finances rectificative 2018,Scrutins publics ordinaires,amendement
